,Tank,Temperature,Stick,Position,Population,Species,Genotype,Frag.rep,Frag.id,Timepoint,Survival,Bleaching_D,TissueArea_cm2,PAM
1,1,Ambient,1,3,Parke,Goniastrea retiformis,Gon.Par.7,1,Gon.Par.7.1,3,1,6,3.095,NA
2,1,Ambient,1,7,Jewell,Goniastrea retiformis,Gon.Jew.8,1,Gon.Jew.8.1,3,1,6,2.882,NA
3,1,Ambient,1,10,Parke,Goniastrea retiformis,Gon.Par.6,1,Gon.Par.6.1,3,1,6,3.938,NA
4,1,Ambient,3,3,Switzer,Goniastrea retiformis,Gon.Swi.6,1,Gon.Swi.6.1,3,1,6,1.89,NA
5,1,Ambient,3,8,Parke,Goniastrea retiformis,Gon.Par.6,2,Gon.Par.6.2,3,1,6,2.125,NA
6,1,Ambient,3,10,Parke,Goniastrea retiformis,Gon.Par.8,1,Gon.Par.8.1,3,1,6,2.218,NA
7,1,Ambient,4,2,Switzer,Goniastrea retiformis,Gon.Swi.5,1,Gon.Swi.5.1,3,1,6,2.664,NA
8,1,Ambient,4,3,Jewell,Goniastrea retiformis,Gon.Jew.11,1,Gon.Jew.11.1,3,1,6,2.185,NA
9,1,Ambient,4,5,Parke,Goniastrea retiformis,Gon.Par.3,2,Gon.Par.3.2,3,1,6,3.569,NA
10,1,Ambient,4,6,Parke,Goniastrea retiformis,Gon.Par.8,2,Gon.Par.8.2,3,1,6,2.216,NA
11,1,Ambient,4,7,Switzer,Goniastrea retiformis,Gon.Swi.6,2,Gon.Swi.6.2,3,1,6,2.914,NA
12,1,Ambient,4,10,Jewell,Goniastrea retiformis,Gon.Jew.6,1,Gon.Jew.6.1,3,1,6,2.44,NA
13,1,Ambient,4,11,Switzer,Goniastrea retiformis,Gon.Swi.10,1,Gon.Swi.10.1,3,1,6,2.989,NA
14,1,Ambient,5,1,Switzer,Goniastrea retiformis,Gon.Swi.7,2,Gon.Swi.7.2,3,1,6,3.519,NA
15,1,Ambient,5,3,Parke,Goniastrea retiformis,Gon.Par.8,3,Gon.Par.8.3,3,1,6,2.503,NA
16,1,Ambient,5,5,Switzer,Goniastrea retiformis,Gon.Swi.11,2,Gon.Swi.11.2,3,1,6,2.416,NA
17,1,Ambient,5,7,Parke,Goniastrea retiformis,Gon.Par.8,4,Gon.Par.8.4,3,1,6,2.553,NA
18,1,Ambient,5,8,Parke,Goniastrea retiformis,Gon.Par.7,2,Gon.Par.7.2,3,1,6,3.824,NA
19,1,Ambient,6,5,Jewell,Goniastrea retiformis,Gon.Jew.10,1,Gon.Jew.10.1,3,1,5,3.289,NA
20,1,Ambient,6,7,Parke,Goniastrea retiformis,Gon.Par.2,1,Gon.Par.2.1,3,1,6,3.22,NA
21,1,Ambient,6,9,Jewell,Goniastrea retiformis,Gon.Jew.10,2,Gon.Jew.10.2,3,1,5,3.463,NA
22,1,Ambient,6,11,Jewell,Goniastrea retiformis,Gon.Jew.7,1,Gon.Jew.7.1,3,1,6,3.599,NA
23,2,Ambient,1,3,Parke,Goniastrea retiformis,Gon.Par.3,3,Gon.Par.3.3,3,1,6,5.169,NA
24,2,Ambient,1,4,Switzer,Goniastrea retiformis,Gon.Swi.7,3,Gon.Swi.7.3,3,1,6,4.429,NA
25,2,Ambient,1,7,Parke,Goniastrea retiformis,Gon.Par.6,3,Gon.Par.6.3,3,1,6,3.684,NA
26,2,Ambient,1,9,Switzer,Goniastrea retiformis,Gon.Swi.11,3,Gon.Swi.11.3,3,1,4,2.958,NA
27,2,Ambient,1,10,Jewell,Goniastrea retiformis,Gon.Jew.10,3,Gon.Jew.10.3,3,1,4,4.289,NA
28,2,Ambient,2,1,Switzer,Goniastrea retiformis,Gon.Swi.7,4,Gon.Swi.7.4,3,1,6,3.341,NA
29,2,Ambient,2,2,Jewell,Goniastrea retiformis,Gon.Jew.8,2,Gon.Jew.8.2,3,1,6,1.845,NA
30,2,Ambient,2,3,Parke,Goniastrea retiformis,Gon.Par.7,3,Gon.Par.7.3,3,1,6,4.193,NA
31,2,Ambient,3,2,Switzer,Goniastrea retiformis,Gon.Swi.6,3,Gon.Swi.6.3,3,1,6,1.777,NA
32,2,Ambient,3,5,Jewell,Goniastrea retiformis,Gon.Jew.11,2,Gon.Jew.11.2,3,1,6,3.027,NA
33,2,Ambient,3,7,Jewell,Goniastrea retiformis,Gon.Jew.6,2,Gon.Jew.6.2,3,1,6,2.595,NA
34,2,Ambient,3,8,Jewell,Goniastrea retiformis,Gon.Jew.10,4,Gon.Jew.10.4,3,1,5,2.217,NA
35,2,Ambient,3,11,Parke,Goniastrea retiformis,Gon.Par.2,2,Gon.Par.2.2,3,1,5,3.8,NA
36,2,Ambient,4,2,Parke,Goniastrea retiformis,Gon.Par.3,4,Gon.Par.3.4,3,1,6,2.822,NA
37,2,Ambient,4,4,Switzer,Goniastrea retiformis,Gon.Swi.12,2,Gon.Swi.12.2,3,1,6,3.149,NA
38,2,Ambient,4,10,Switzer,Goniastrea retiformis,Gon.Swi.10,2,Gon.Swi.10.2,3,1,6,2.379,NA
39,2,Ambient,6,4,Switzer,Goniastrea retiformis,Gon.Swi.5,2,Gon.Swi.5.2,3,1,6,2.157,NA
40,2,Ambient,6,6,Parke,Goniastrea retiformis,Gon.Par.7,4,Gon.Par.7.4,3,1,6,3.378,NA
41,2,Ambient,6,8,Jewell,Goniastrea retiformis,Gon.Jew.11,3,Gon.Jew.11.3,3,1,6,2.722,NA
42,2,Ambient,6,11,Switzer,Goniastrea retiformis,Gon.Swi.6,4,Gon.Swi.6.4,3,1,5,2.668,NA
43,3,Ambient,1,3,Jewell,Goniastrea retiformis,Gon.Jew.7,3,Gon.Jew.7.3,3,1,6,2.152,NA
44,3,Ambient,1,5,Parke,Goniastrea retiformis,Gon.Par.6,4,Gon.Par.6.4,3,1,6,2.55,NA
45,3,Ambient,1,7,Jewell,Goniastrea retiformis,Gon.Jew.6,3,Gon.Jew.6.3,3,1,6,3.006,NA
46,3,Ambient,1,10,Switzer,Goniastrea retiformis,Gon.Swi.12,3,Gon.Swi.12.3,3,1,6,4.414,NA
47,3,Ambient,2,1,Switzer,Goniastrea retiformis,Gon.Swi.7,5,Gon.Swi.7.5,3,1,6,3.156,NA
48,3,Ambient,2,6,Switzer,Goniastrea retiformis,Gon.Swi.5,3,Gon.Swi.5.3,3,1,6,3.401,NA
49,3,Ambient,2,9,Switzer,Goniastrea retiformis,Gon.Swi.6,5,Gon.Swi.6.5,3,1,6,3.283,NA
50,3,Ambient,2,10,Switzer,Goniastrea retiformis,Gon.Swi.6,6,Gon.Swi.6.6,3,1,6,3.345,NA
51,3,Ambient,2,11,Switzer,Goniastrea retiformis,Gon.Swi.11,5,Gon.Swi.11.5,3,1,6,3.318,NA
52,3,Ambient,3,5,Parke,Goniastrea retiformis,Gon.Par.7,5,Gon.Par.7.5,3,1,6,4.755,NA
53,3,Ambient,4,2,Switzer,Goniastrea retiformis,Gon.Swi.10,3,Gon.Swi.10.3,3,1,6,3.422,NA
54,3,Ambient,4,4,Switzer,Goniastrea retiformis,Gon.Swi.12,4,Gon.Swi.12.4,3,1,6,3.567,NA
55,3,Ambient,4,5,Jewell,Goniastrea retiformis,Gon.Jew.8,3,Gon.Jew.8.3,3,1,6,2.616,NA
56,3,Ambient,4,7,Parke,Goniastrea retiformis,Gon.Par.2,3,Gon.Par.2.3,3,1,6,4.188,NA
57,3,Ambient,4,9,Parke,Goniastrea retiformis,Gon.Par.3,5,Gon.Par.3.5,3,1,6,3.982,NA
58,3,Ambient,5,1,Jewell,Goniastrea retiformis,Gon.Jew.8,4,Gon.Jew.8.4,3,1,6,3.219,NA
59,3,Ambient,5,2,Parke,Goniastrea retiformis,Gon.Par.6,5,Gon.Par.6.5,3,1,6,4.477,NA
60,3,Ambient,5,6,Switzer,Goniastrea retiformis,Gon.Swi.7,6,Gon.Swi.7.6,3,1,6,2.366,NA
61,3,Ambient,5,7,Jewell,Goniastrea retiformis,Gon.Jew.11,4,Gon.Jew.11.4,3,1,6,4.06,NA
62,3,Ambient,5,10,Switzer,Goniastrea retiformis,Gon.Swi.10,4,Gon.Swi.10.4,3,1,6,4.181,NA
63,3,Ambient,6,3,Parke,Goniastrea retiformis,Gon.Par.2,4,Gon.Par.2.4,3,1,6,3.789,NA
64,3,Ambient,6,6,Parke,Goniastrea retiformis,Gon.Par.3,6,Gon.Par.3.6,3,1,6,3.457,NA
65,3,Ambient,6,8,Switzer,Goniastrea retiformis,Gon.Swi.11,6,Gon.Swi.11.6,3,1,5,2.494,NA
66,3,Ambient,6,9,Jewell,Goniastrea retiformis,Gon.Jew.10,5,Gon.Jew.10.5,3,1,6,2.608,NA
67,3,Ambient,6,10,Parke,Goniastrea retiformis,Gon.Par.7,6,Gon.Par.7.6,3,1,6,3.148,NA
68,3,Ambient,6,11,Jewell,Goniastrea retiformis,Gon.Jew.11,5,Gon.Jew.11.5,3,1,6,2.762,NA
69,4,Ambient,1,2,Switzer,Goniastrea retiformis,Gon.Swi.5,4,Gon.Swi.5.4,3,1,6,3.105,NA
70,4,Ambient,1,4,Jewell,Goniastrea retiformis,Gon.Jew.7,13,Gon.Jew.7.13,3,1,6,2.374,NA
71,4,Ambient,1,9,Jewell,Goniastrea retiformis,Gon.Jew.11,6,Gon.Jew.11.6,3,1,6,2.734,NA
72,4,Ambient,1,10,Jewell,Goniastrea retiformis,Gon.Jew.8,5,Gon.Jew.8.5,3,1,6,3.36,NA
73,4,Ambient,2,2,Parke,Goniastrea retiformis,Gon.Par.6,6,Gon.Par.6.6,3,1,6,2.989,NA
74,4,Ambient,2,4,Switzer,Goniastrea retiformis,Gon.Swi.12,5,Gon.Swi.12.5,3,1,6,3.05,NA
75,4,Ambient,2,6,Parke,Goniastrea retiformis,Gon.Par.8,7,Gon.Par.8.7,3,1,5,2.052,NA
76,4,Ambient,2,8,Switzer,Goniastrea retiformis,Gon.Swi.7,7,Gon.Swi.7.7,3,1,5,2.824,NA
77,4,Ambient,3,3,Jewell,Goniastrea retiformis,Gon.Jew.10,6,Gon.Jew.10.6,3,1,5,2.538,NA
78,4,Ambient,3,4,Switzer,Goniastrea retiformis,Gon.Swi.10,5,Gon.Swi.10.5,3,1,6,2.967,NA
79,4,Ambient,3,5,Switzer,Goniastrea retiformis,Gon.Swi.12,6,Gon.Swi.12.6,3,1,6,3.706,NA
80,4,Ambient,3,6,Parke,Goniastrea retiformis,Gon.Par.7,7,Gon.Par.7.7,3,1,5,2.431,NA
81,4,Ambient,3,8,Parke,Goniastrea retiformis,Gon.Par.2,6,Gon.Par.2.6,3,1,6,4.149,NA
82,4,Ambient,3,10,Parke,Goniastrea retiformis,Gon.Par.3,7,Gon.Par.3.7,3,1,6,3.618,NA
83,4,Ambient,4,5,Jewell,Goniastrea retiformis,Gon.Jew.6,4,Gon.Jew.6.4,3,1,6,3.255,NA
84,4,Ambient,5,3,Switzer,Goniastrea retiformis,Gon.Swi.6,7,Gon.Swi.6.7,3,1,6,2.925,NA
85,4,Ambient,5,6,Jewell,Goniastrea retiformis,Gon.Jew.11,7,Gon.Jew.11.7,3,1,6,2.688,NA
86,4,Ambient,5,7,Switzer,Goniastrea retiformis,Gon.Swi.6,8,Gon.Swi.6.8,3,1,6,3.062,NA
87,4,Ambient,5,8,Switzer,Goniastrea retiformis,Gon.Swi.11,7,Gon.Swi.11.7,3,1,6,2.155,NA
88,4,Ambient,6,5,Jewell,Goniastrea retiformis,Gon.Jew.8,6,Gon.Jew.8.6,3,1,6,3.205,NA
89,4,Ambient,6,8,Parke,Goniastrea retiformis,Gon.Par.7,8,Gon.Par.7.8,3,1,6,2.844,NA
90,4,Ambient,6,9,Jewell,Goniastrea retiformis,Gon.Jew.7,4,Gon.Jew.7.4,3,1,6,1.936,NA
91,4,Ambient,6,10,Parke,Goniastrea retiformis,Gon.Par.3,8,Gon.Par.3.8,3,1,6,2.592,NA
92,5,Ambient,1,3,Jewell,Goniastrea retiformis,Gon.Jew.6,5,Gon.Jew.6.5,3,1,6,4.351,NA
93,5,Ambient,1,5,Switzer,Goniastrea retiformis,Gon.Swi.12,7,Gon.Swi.12.7,3,1,6,3.282,NA
94,5,Ambient,2,2,Parke,Goniastrea retiformis,Gon.Par.8,8,Gon.Par.8.8,3,1,6,2.588,NA
95,5,Ambient,2,5,Switzer,Goniastrea retiformis,Gon.Swi.11,8,Gon.Swi.11.8,3,1,6,2.514,NA
96,5,Ambient,2,6,Parke,Goniastrea retiformis,Gon.Par.2,7,Gon.Par.2.7,3,1,6,2.35,NA
97,5,Ambient,2,8,Switzer,Goniastrea retiformis,Gon.Swi.6,9,Gon.Swi.6.9,3,1,5,3.137,NA
98,5,Ambient,2,9,Jewell,Goniastrea retiformis,Gon.Jew.7,5,Gon.Jew.7.5,3,1,6,3.288,NA
99,5,Ambient,2,10,Parke,Goniastrea retiformis,Gon.Par.8,9,Gon.Par.8.9,3,1,5,2.891,NA
100,5,Ambient,3,1,Jewell,Goniastrea retiformis,Gon.Jew.11,8,Gon.Jew.11.8,3,1,6,4.058,NA
101,5,Ambient,3,7,Parke,Goniastrea retiformis,Gon.Par.7,9,Gon.Par.7.9,3,1,6,2.717,NA
102,6,Ambient,1,5,Parke,Goniastrea retiformis,Gon.Par.2,9,Gon.Par.2.9,3,1,6,3.675,NA
103,6,Ambient,1,6,Parke,Goniastrea retiformis,Gon.Par.6,8,Gon.Par.6.8,3,1,6,3.828,NA
104,6,Ambient,1,10,Jewell,Goniastrea retiformis,Gon.Jew.10,9,Gon.Jew.10.9,3,1,4,2.06,NA
105,6,Ambient,1,11,Switzer,Goniastrea retiformis,Gon.Swi.6,10,Gon.Swi.6.10,3,1,5,2.657,NA
106,6,Ambient,2,1,Switzer,Goniastrea retiformis,Gon.Swi.11,10,Gon.Swi.11.10,3,1,6,2.632,NA
107,6,Ambient,2,2,Switzer,Goniastrea retiformis,Gon.Swi.7,10,Gon.Swi.7.10,3,1,6,2.723,NA
108,6,Ambient,2,3,Jewell,Goniastrea retiformis,Gon.Jew.11,10,Gon.Jew.11.10,3,1,6,2.801,NA
109,6,Ambient,2,4,Parke,Goniastrea retiformis,Gon.Par.8,10,Gon.Par.8.10,3,1,6,2.145,NA
110,6,Ambient,2,5,Switzer,Goniastrea retiformis,Gon.Swi.12,9,Gon.Swi.12.9,3,1,6,2.646,NA
111,6,Ambient,2,7,Jewell,Goniastrea retiformis,Gon.Jew.7,6,Gon.Jew.7.6,3,1,6,3.665,NA
112,6,Ambient,2,8,Jewell,Goniastrea retiformis,Gon.Jew.8,9,Gon.Jew.8.9,3,1,6,3.482,NA
113,6,Ambient,2,9,Parke,Goniastrea retiformis,Gon.Par.8,11,Gon.Par.8.11,3,1,6,2.772,NA
114,6,Ambient,3,1,Switzer,Goniastrea retiformis,Gon.Swi.7,11,Gon.Swi.7.11,3,1,6,2.707,NA
115,6,Ambient,3,4,Switzer,Goniastrea retiformis,Gon.Swi.12,10,Gon.Swi.12.10,3,1,6,2.85,NA
116,6,Ambient,3,9,Jewell,Goniastrea retiformis,Gon.Jew.8,10,Gon.Jew.8.10,3,1,6,3.38,NA
117,6,Ambient,3,11,Parke,Goniastrea retiformis,Gon.Par.8,12,Gon.Par.8.12,3,1,5,3.852,NA
118,6,Ambient,4,3,Switzer,Goniastrea retiformis,Gon.Swi.5,6,Gon.Swi.5.6,3,1,6,2.579,NA
119,6,Ambient,4,5,Switzer,Goniastrea retiformis,Gon.Swi.5,7,Gon.Swi.5.7,3,1,6,2.493,NA
120,6,Ambient,4,6,Switzer,Goniastrea retiformis,Gon.Swi.10,8,Gon.Swi.10.8,3,1,6,2.609,NA
121,6,Ambient,5,2,Parke,Goniastrea retiformis,Gon.Par.2,10,Gon.Par.2.10,3,1,6,3.047,NA
122,6,Ambient,5,3,Switzer,Goniastrea retiformis,Gon.Swi.10,9,Gon.Swi.10.9,3,1,6,3.077,NA
123,6,Ambient,5,4,Parke,Goniastrea retiformis,Gon.Par.6,9,Gon.Par.6.9,3,1,6,4.281,NA
124,6,Ambient,5,11,Jewell,Goniastrea retiformis,Gon.Jew.10,10,Gon.Jew.10.10,3,1,5,3.016,NA
125,6,Ambient,6,5,Parke,Goniastrea retiformis,Gon.Par.7,10,Gon.Par.7.10,3,1,6,3.509,NA
126,6,Ambient,6,7,Parke,Goniastrea retiformis,Gon.Par.3,10,Gon.Par.3.10,3,1,6,3.592,NA
127,6,Ambient,6,8,Jewell,Goniastrea retiformis,Gon.Jew.6,6,Gon.Jew.6.6,3,1,6,3.34,NA
128,7,Hot,1,3,Switzer,Goniastrea retiformis,Gon.Swi.12,11,Gon.Swi.12.11,3,1,6,3.459,NA
129,7,Hot,1,6,Switzer,Goniastrea retiformis,Gon.Swi.6,11,Gon.Swi.6.11,3,1,5,2.851,NA
130,7,Hot,1,8,Switzer,Goniastrea retiformis,Gon.Swi.11,11,Gon.Swi.11.11,3,1,5,2.419,NA
131,7,Hot,1,10,Switzer,Goniastrea retiformis,Gon.Swi.10,10,Gon.Swi.10.10,3,1,6,2.956,NA
132,7,Hot,2,1,Parke,Goniastrea retiformis,Gon.Par.8,13,Gon.Par.8.13,3,1,4,3.049,NA
133,7,Hot,2,3,Switzer,Goniastrea retiformis,Gon.Swi.5,8,Gon.Swi.5.8,3,1,6,2.224,NA
134,7,Hot,2,4,Parke,Goniastrea retiformis,Gon.Par.8,14,Gon.Par.8.14,3,1,5,1.964,NA
135,7,Hot,2,5,Switzer,Goniastrea retiformis,Gon.Swi.6,12,Gon.Swi.6.12,3,1,5,3.51,NA
136,7,Hot,2,7,Switzer,Goniastrea retiformis,Gon.Swi.11,12,Gon.Swi.11.12,3,1,4,2.087,NA
137,7,Hot,2,9,Parke,Goniastrea retiformis,Gon.Par.6,10,Gon.Par.6.10,3,1,4,3.271,NA
138,7,Hot,2,11,Parke,Goniastrea retiformis,Gon.Par.8,15,Gon.Par.8.15,3,1,3,2.948,NA
139,7,Hot,3,3,Switzer,Goniastrea retiformis,Gon.Swi.7,12,Gon.Swi.7.12,3,1,5,2.798,NA
140,7,Hot,3,6,Jewell,Goniastrea retiformis,Gon.Jew.10,11,Gon.Jew.10.11,3,1,2,2.153,NA
141,7,Hot,3,8,Jewell,Goniastrea retiformis,Gon.Jew.7,7,Gon.Jew.7.7,3,1,1,1.738,NA
142,7,Hot,3,10,Switzer,Goniastrea retiformis,Gon.Swi.5,9,Gon.Swi.5.9,3,1,6,3.244,NA
143,7,Hot,3,11,Parke,Goniastrea retiformis,Gon.Par.3,11,Gon.Par.3.11,3,1,5,3.368,NA
144,7,Hot,4,3,Parke,Goniastrea retiformis,Gon.Par.6,11,Gon.Par.6.11,3,1,6,4.512,NA
145,7,Hot,4,6,Parke,Goniastrea retiformis,Gon.Par.2,11,Gon.Par.2.11,3,1,4,2.65,NA
146,7,Hot,4,10,Switzer,Goniastrea retiformis,Gon.Swi.7,13,Gon.Swi.7.13,3,1,4,2.337,NA
147,7,Hot,5,1,Parke,Goniastrea retiformis,Gon.Par.8,16,Gon.Par.8.16,3,1,5,2.651,NA
148,7,Hot,5,5,Parke,Goniastrea retiformis,Gon.Par.7,11,Gon.Par.7.11,3,1,4,2.62,NA
149,7,Hot,5,6,Switzer,Goniastrea retiformis,Gon.Swi.10,11,Gon.Swi.10.11,3,1,6,3.289,NA
150,7,Hot,5,8,Jewell,Goniastrea retiformis,Gon.Jew.11,11,Gon.Jew.11.11,3,1,1,3.044,NA
151,7,Hot,5,11,Jewell,Goniastrea retiformis,Gon.Jew.10,12,Gon.Jew.10.12,3,1,2,1.944,NA
152,7,Hot,6,2,Parke,Goniastrea retiformis,Gon.Par.7,12,Gon.Par.7.12,3,1,5,4.628,NA
153,7,Hot,6,7,Jewell,Goniastrea retiformis,Gon.Jew.6,7,Gon.Jew.6.7,3,1,3,3.007,NA
154,7,Hot,6,10,Jewell,Goniastrea retiformis,Gon.Jew.8,11,Gon.Jew.8.11,3,1,2,3.202,NA
155,9,Hot,1,3,Parke,Goniastrea retiformis,Gon.Par.6,14,Gon.Par.6.14,3,1,6,3.109,NA
156,9,Hot,1,4,Parke,Goniastrea retiformis,Gon.Par.7,15,Gon.Par.7.15,3,1,4,3.754,NA
157,9,Hot,3,8,Parke,Goniastrea retiformis,Gon.Par.2,13,Gon.Par.2.13,3,1,5,3.992,NA
158,9,Hot,4,1,Switzer,Goniastrea retiformis,Gon.Swi.10,13,Gon.Swi.10.13,3,1,6,3.271,NA
159,9,Hot,4,5,Switzer,Goniastrea retiformis,Gon.Swi.12,14,Gon.Swi.12.14,3,1,6,3.732,NA
160,9,Hot,4,6,Switzer,Goniastrea retiformis,Gon.Swi.6,15,Gon.Swi.6.15,3,1,5,2.756,NA
161,9,Hot,4,7,Parke,Goniastrea retiformis,Gon.Par.2,14,Gon.Par.2.14,3,1,4,3.017,NA
162,9,Hot,4,10,Parke,Goniastrea retiformis,Gon.Par.3,14,Gon.Par.3.14,3,1,4,3.94,NA
163,9,Hot,4,11,Switzer,Goniastrea retiformis,Gon.Swi.11,15,Gon.Swi.11.15,3,1,5,4.592,NA
164,9,Hot,5,1,Switzer,Goniastrea retiformis,Gon.Swi.7,16,Gon.Swi.7.16,3,1,5,2.641,NA
165,9,Hot,5,2,Jewell,Goniastrea retiformis,Gon.Jew.6,9,Gon.Jew.6.9,3,1,2,3.065,NA
166,9,Hot,5,4,Parke,Goniastrea retiformis,Gon.Par.7,16,Gon.Par.7.16,3,1,4,2.894,NA
167,9,Hot,5,7,Parke,Goniastrea retiformis,Gon.Par.6,15,Gon.Par.6.15,3,1,3,3.689,NA
168,9,Hot,5,9,Jewell,Goniastrea retiformis,Gon.Jew.8,13,Gon.Jew.8.13,3,1,1,1.872,NA
169,9,Hot,5,10,Parke,Goniastrea retiformis,Gon.Par.8,18,Gon.Par.8.18,3,1,3,2.3,NA
170,9,Hot,6,2,Jewell,Goniastrea retiformis,Gon.Jew.10,16,Gon.Jew.10.16,3,1,2,2.124,NA
171,9,Hot,6,4,Jewell,Goniastrea retiformis,Gon.Jew.8,14,Gon.Jew.8.14,3,1,1,1.969,NA
